Record Length,2.500000e+03,,   0.076500000000,   0.02760,
Sample Interval,1.000000e-05,,   0.076510000000,   0.02748,
Trigger Point,-7.650000000000e+03,,   0.076520000000,   0.02748,
,,,   0.076530000000,   0.02760,
,,,   0.076540000000,   0.02748,
,,,   0.076550000000,   0.02760,
Source,CH1,,   0.076560000000,   0.02760,
Vertical Units,V,,   0.076570000000,   0.02760,
Vertical Scale,3.000000e-03,,   0.076580000000,   0.02760,
Vertical Offset,-1.596000e-02,,   0.076590000000,   0.02748,
Horizontal Units,s,,   0.076600000000,   0.02748,
Horizontal Scale,2.500000e-03,,   0.076610000000,   0.02760,
Pt Fmt,Y,,   0.076620000000,   0.02760,
Yzero,0.000000e+00,,   0.076630000000,   0.02772,
Probe Atten,1.000000e+00,,   0.076640000000,   0.02772,
Model Number,TDS2002C,,   0.076650000000,   0.02772,
Serial Number,C013408,,   0.076660000000,   0.02772,
Firmware Version,FV:v24.15,,   0.076670000000,   0.02772,
,,,0.076680000000,   0.02772,
,,,0.076690000000,   0.02772,
,,,0.076700000000,   0.02772,
,,,0.076710000000,   0.02772,
,,,0.076720000000,   0.02784,
,,,0.076730000000,   0.02784,
,,,0.076740000000,   0.02784,
,,,0.076750000000,   0.02784,
,,,0.076760000000,   0.02784,
,,,0.076770000000,   0.02772,
,,,0.076780000000,   0.02772,
,,,0.076790000000,   0.02772,
,,,0.076800000000,   0.02784,
,,,0.076810000000,   0.02784,
,,,0.076820000000,   0.02784,
,,,0.076830000000,   0.02784,
,,,0.076840000000,   0.02784,
,,,0.076850000000,   0.02784,
,,,0.076860000000,   0.02784,
,,,0.076870000000,   0.02784,
,,,0.076880000000,   0.02784,
,,,0.076890000000,   0.02784,
,,,0.076900000000,   0.02796,
,,,0.076910000000,   0.02796,
,,,0.076920000000,   0.02796,
,,,0.076930000000,   0.02796,
,,,0.076940000000,   0.02796,
,,,0.076950000000,   0.02796,
,,,0.076960000000,   0.02796,
,,,0.076970000000,   0.02796,
,,,0.076980000000,   0.02796,
,,,0.076990000000,   0.02796,
,,,0.077000000000,   0.02796,
,,,0.077010000000,   0.02808,
,,,0.077020000000,   0.02808,
,,,0.077030000000,   0.02808,
,,,0.077040000000,   0.02808,
,,,0.077050000000,   0.02808,
,,,0.077060000000,   0.02820,
,,,0.077070000000,   0.02808,
,,,0.077080000000,   0.02808,
,,,0.077090000000,   0.02808,
,,,0.077100000000,   0.02808,
,,,0.077110000000,   0.02808,
,,,0.077120000000,   0.02808,
,,,0.077130000000,   0.02808,
,,,0.077140000000,   0.02820,
,,,0.077150000000,   0.02808,
,,,0.077160000000,   0.02820,
,,,0.077170000000,   0.02820,
,,,0.077180000000,   0.02820,
,,,0.077190000000,   0.02820,
,,,0.077200000000,   0.02808,
,,,0.077210000000,   0.02820,
,,,0.077220000000,   0.02820,
,,,0.077230000000,   0.02820,
,,,0.077240000000,   0.02820,
,,,0.077250000000,   0.02820,
,,,0.077260000000,   0.02832,
,,,0.077270000000,   0.02832,
