Record Length,2.500000e+03,,   0.118350000000,   0.00000,
Sample Interval,1.000000e-06,,   0.118351000000,   0.00000,
Trigger Point,-1.183500000000e+05,,   0.118352000000,   0.00240,
,,,   0.118353000000,   0.00240,
,,,   0.118354000000,   0.00000,
,,,   0.118355000000,   0.00240,
Source,CH2,,   0.118356000000,   0.00240,
Vertical Units,V,,   0.118357000000,   0.00240,
Vertical Scale,6.000000e-02,,   0.118358000000,   0.00240,
Vertical Offset,-2.496000e-01,,   0.118359000000,   0.00240,
Horizontal Units,s,,   0.118360000000,   0.00240,
Horizontal Scale,2.500000e-04,,   0.118361000000,   0.00240,
Pt Fmt,Y,,   0.118362000000,   0.00240,
Yzero,0.000000e+00,,   0.118363000000,   0.00480,
Probe Atten,1.000000e+00,,   0.118364000000,   0.00480,
Model Number,TDS2002C,,   0.118365000000,   0.00240,
Serial Number,C013408,,   0.118366000000,   0.00240,
Firmware Version,FV:v24.15,,   0.118367000000,   0.00480,
,,,0.118368000000,   0.00480,
,,,0.118369000000,   0.00480,
,,,0.118370000000,   0.00480,
,,,0.118371000000,   0.00480,
,,,0.118372000000,   0.00480,
,,,0.118373000000,   0.00480,
,,,0.118374000000,   0.00480,
,,,0.118375000000,   0.00720,
,,,0.118376000000,   0.00720,
,,,0.118377000000,   0.00720,
,,,0.118378000000,   0.00720,
,,,0.118379000000,   0.00720,
,,,0.118380000000,   0.00720,
,,,0.118381000000,   0.00720,
,,,0.118382000000,   0.00720,
,,,0.118383000000,   0.00720,
,,,0.118384000000,   0.00720,
,,,0.118385000000,   0.00720,
,,,0.118386000000,   0.00720,
,,,0.118387000000,   0.00720,
,,,0.118388000000,   0.00960,
,,,0.118389000000,   0.00960,
,,,0.118390000000,   0.00960,
,,,0.118391000000,   0.00960,
,,,0.118392000000,   0.00960,
,,,0.118393000000,   0.00960,
,,,0.118394000000,   0.00960,
,,,0.118395000000,   0.00960,
,,,0.118396000000,   0.00960,
,,,0.118397000000,   0.00960,
,,,0.118398000000,   0.01200,
,,,0.118399000000,   0.01200,
,,,0.118400000000,   0.00960,
,,,0.118401000000,   0.01200,
,,,0.118402000000,   0.01200,
